category;income;savings;debt;benefits;investments;kids;fiscal_partner;consumption_reduced;consumption_standard
2.0;25338.18;31855.22;8820.22;15199.62;22119.71;0.0;1.0;8800.73;8868.36
2.0;24445.79;32246.06;35907.46;9118.33;31229.89;4.0;1.0;11600.36;11489.52
2.0;24022.55;20327.99;26524.64;20200.2;27511.19;2.0;1.0;10044.74;9849.25
4.0;357136.44;582690.63;0.0;0.0;392314.67;0.0;1.0;17142.73;46427.74
2.0;24226.96;23379.3;32449.85;16705.63;30553.46;5.0;0.0;13479.44;5373.759999999999
2.0;25064.4;25304.34;27639.21;12499.12;28873.83;1.0;1.0;9511.59;9524.47
1.0;8799.12;4620.7;22862.17;29393.99;14535.11;5.0;0.0;4399.56;2199.78
2.0;25011.54;24825.76;20681.25;10863.89;16894.78;2.0;1.0;10252.42;10254.73
2.0;25776.2;39854.94;19383.07;15760.03;28081.16;1.0;1.0;9639.72;9794.96
4.0;438150.58;153604.12;0.0;0.0;381150.73;4.0;0.0;40670.54;83248.61
3.0;38343.01;64604.15;5956.09;0.0;89053.51;0.0;0.0;10834.3;11502.9
2.0;28361.71;34490.93;29349.63;16754.02;30945.69;2.0;0.0;12374.04;13046.39
2.0;28326.09;28328.58;28044.15;24386.48;26950.2;0.0;1.0;9248.91;9914.13
2.0;20291.52;31804.21;31032.44;17478.49;24496.05;2.0;1.0;9261.22;8319.52
2.0;23585.42;32755.43;30107.51;16789.99;21948.79;0.0;0.0;9717.08;9434.17
4.0;420331.5;71497.88;0.0;0.0;215069.24;4.0;0.0;39423.2;79862.98
2.0;22090.49;36142.0;28658.06;13251.55;24210.55;5.0;0.0;12731.67;4679.410000000001
2.0;29451.11;29367.81;20079.57;15907.62;20903.69;4.0;1.0;12951.8;13842.02
4.0;642376.89;355831.33;0.0;0.0;264217.26;2.0;0.0;48542.61;109204.07
3.0;41602.0;84748.96;6133.09;0.0;81089.93;5.0;1.0;14072.34;15392.74
2.0;26166.56;26929.46;17384.16;16273.67;26540.86;4.0;1.0;12064.97;12298.28
2.0;23703.07;6005.87;27914.62;16202.12;35521.5;5.0;0.0;13296.07;5203.5
1.0;13661.46;6167.31;12007.17;29216.66;21530.99;0.0;1.0;7732.29;4781.51
2.0;22600.79;27598.69;37889.09;24114.53;24249.77;4.0;0.0;12232.25;5184.27
2.0;32116.89;18001.27;16979.63;9370.25;33136.84;4.0;1.0;13671.56;15094.94
1.0;6787.83;4979.14;14827.05;19305.22;20259.47;4.0;0.0;3393.92;1696.955
4.0;656158.32;658721.55;0.0;0.0;209276.01;2.0;0.0;49369.5;111546.91
2.0;22946.3;30048.57;26480.3;15551.54;18158.39;4.0;0.0;12342.82;5301.74
2.0;25823.19;27782.99;17344.73;14356.69;34540.24;1.0;0.0;10939.33;11103.97
1.0;7887.65;5604.61;15405.04;22185.3;18508.14;5.0;0.0;3943.82;1971.9149999999997
2.0;23514.58;26527.33;24895.76;19659.08;40605.06;1.0;0.0;10408.35;10111.27
2.0;30026.81;19251.71;22426.26;5370.48;22618.41;1.0;0.0;11906.17;12911.53
2.0;26570.38;15049.54;28495.58;13452.01;22019.97;0.0;1.0;8985.56;9299.63
2.0;20869.42;30601.64;19054.04;14836.37;37231.48;1.0;1.0;8756.5;7930.38
3.0;35683.87;62720.5;9788.09;0.0;69440.62;3.0;0.0;12709.42;12846.19
2.0;23803.04;10321.46;18279.37;18352.14;22533.65;4.0;0.0;12616.97;5593.035000000001
2.0;20117.02;28619.22;29929.49;8236.59;26996.22;4.0;1.0;10431.6;9455.0
3.0;38520.57;54956.2;16018.9;0.0;63129.05;1.0;1.0;10466.85;11170.97
2.0;23463.71;23693.89;17328.51;18384.97;14646.31;1.0;1.0;9223.47;8916.21
2.0;23767.3;25345.02;35264.25;18838.19;36564.85;1.0;0.0;10466.48;10219.94
2.0;30760.03;29300.27;33643.77;17927.09;28467.57;1.0;1.0;10536.81;11688.81
3.0;38179.73;57040.13;6020.92;0.0;68603.85;5.0;0.0;14635.95;15271.89
2.0;22747.85;2811.58;28850.38;24552.91;22412.55;1.0;0.0;10232.01;9781.58
2.0;27761.49;35711.49;16745.33;8634.04;26175.66;2.0;1.0;10829.91;11382.21
2.0;24048.67;13703.08;29622.67;14826.31;17281.82;4.0;1.0;11493.14;11302.87
2.0;24083.29;2865.48;32386.68;16944.02;44656.63;0.0;1.0;8612.49;8429.15
1.0;6406.22;4501.69;13637.51;32577.61;13820.27;4.0;1.0;3203.11;3010.92
2.0;21989.25;42406.34;12630.76;11661.47;25017.31;3.0;0.0;11376.88;5306.185
4.0;338847.9;503625.67;0.0;0.0;154942.44;5.0;0.0;35413.59;67769.58
2.0;23041.79;18434.51;31248.73;17760.43;10708.58;3.0;1.0;10530.03;10138.39
2.0;27680.93;24135.95;19122.7;15140.99;16975.84;4.0;0.0;13857.9;6911.515
2.0;26415.0;13566.38;18254.68;13833.81;23023.38;2.0;0.0;11867.9;12150.9
2.0;26253.41;22482.99;10561.65;21874.87;24300.52;4.0;0.0;13401.09;6426.16
2.0;23145.74;27917.55;36723.65;20214.47;31391.68;2.0;0.0;11017.89;10647.04
3.0;39677.23;52839.86;1508.27;0.0;80479.81;4.0;0.0;14141.9;15077.35
2.0;28769.96;17216.07;12029.12;10962.65;15440.44;4.0;0.0;14206.39;7281.785
2.0;22726.56;32578.31;29518.17;9772.35;33067.64;4.0;0.0;12272.5;5227.030000000001
3.0;42716.02;95483.72;13829.81;0.0;91494.48;5.0;0.0;15543.2;17086.41
3.0;38233.17;66216.69;10294.18;0.0;90240.57;4.0;0.0;13881.97;14528.6
3.0;41631.51;56243.78;8539.52;0.0;83116.76;1.0;0.0;11995.78;13322.08
2.0;33237.7;14956.49;26040.55;15150.12;26911.67;3.0;0.0;14638.93;16286.47
2.0;19859.3;28470.02;38665.28;18621.53;17206.83;3.0;1.0;9766.23;8738.09
2.0;23851.27;25782.87;24973.0;18107.21;20490.14;3.0;0.0;11916.87;11687.12
2.0;26906.51;8928.97;17274.35;14697.1;31510.41;3.0;0.0;12802.89;13184.19
3.0;44479.16;70453.38;12196.83;0.0;79173.74;1.0;1.0;11003.12;12898.96
3.0;38153.76;45471.61;9288.3;0.0;99776.22;1.0;1.0;10433.84;11064.59
2.0;26022.31;18034.12;14027.41;13801.86;32255.41;5.0;1.0;12806.69;13011.16
1.0;10208.56;4399.56;18266.25;44779.8;8307.68;2.0;0.0;8879.25;664.6549999999997
2.0;28535.33;36612.93;29997.87;20202.58;28294.28;1.0;1.0;10136.36;10843.43
2.0;21212.97;25034.75;27765.81;11810.85;31218.19;3.0;0.0;11151.76;5030.6050000000005
2.0;25008.7;18171.56;33989.75;13743.19;35264.45;5.0;0.0;13753.04;5627.83
4.0;363539.92;432623.14;0.0;0.0;306143.21;1.0;0.0;29994.7;58166.39
1.0;7651.86;7098.61;4374.76;17264.94;8027.31;2.0;1.0;7142.52;254.66999999999962
2.0;18428.95;30883.66;29552.67;11464.41;11925.44;3.0;0.0;10344.4;4042.2750000000005
3.0;39792.5;39719.02;12186.54;0.0;114679.86;3.0;1.0;12173.03;13131.53
2.0;26244.59;31060.85;31349.14;11943.35;23167.51;5.0;0.0;14185.61;6029.49
4.0;280983.2;777870.08;0.0;0.0;173042.69;5.0;1.0;22644.24;50576.98
2.0;24632.26;37659.97;26257.63;7331.78;22556.5;0.0;1.0;8694.84;8621.29
2.0;25179.6;19136.72;9288.65;21299.18;24194.5;3.0;1.0;11043.1;11079.02
2.0;20173.85;27513.41;28441.96;22630.34;35782.51;0.0;0.0;9034.77;8069.54
2.0;31676.86;18776.52;16086.11;22703.96;27514.98;3.0;0.0;14186.29;15521.66
3.0;37801.7;70354.15;5133.32;0.0;47876.3;2.0;1.0;11158.19;11718.53
1.0;9240.27;4202.16;14431.24;16852.07;7503.92;0.0;1.0;6848.05;1196.1100000000001
3.0;39418.16;38073.05;11979.63;0.0;76470.21;5.0;0.0;14883.63;15767.26
4.0;510585.27;425307.16;0.0;0.0;325619.61;1.0;0.0;38082.19;81693.64
2.0;30682.37;26687.49;30704.0;14465.0;41274.29;1.0;0.0;12056.95;13193.42
3.0;40471.18;71706.0;8091.8;0.0;77446.96;2.0;0.0;12665.97;13760.2
1.0;6730.28;7367.88;5869.92;22052.6;2776.18;1.0;0.0;3365.14;2894.02
2.0;24519.91;29134.0;18589.99;10696.04;32062.25;3.0;0.0;12110.77;12014.76
2.0;23776.41;14990.38;8434.91;15911.04;19176.08;2.0;1.0;9993.05;9748.33
3.0;38226.0;41894.89;12654.02;0.0;71951.2;5.0;1.0;13498.42;14143.62
3.0;40985.91;57954.54;10737.15;0.0;101565.09;5.0;1.0;13967.6;15164.79
2.0;24917.66;21694.22;30428.75;18457.84;30879.53;1.0;1.0;9485.18;9468.71
2.0;23308.01;30926.3;29535.91;12407.73;21790.45;1.0;0.0;10360.84;10022.44
3.0;39501.6;55982.15;16144.35;0.0;67457.91;4.0;0.0;14110.29;15010.61
4.0;543329.58;447555.63;0.0;0.0;396542.45;3.0;1.0;29016.54;86932.73
4.0;681760.33;393944.7;0.0;0.0;404217.36;2.0;0.0;50905.62;115899.26
3.0;39926.96;55032.49;8380.15;0.0;91070.63;1.0;0.0;11791.24;12776.63
1.0;9929.86;6250.32;24947.23;25030.01;18458.7;4.0;1.0;8574.75;677.5550000000003
2.0;27867.05;29050.95;28178.64;16805.03;31084.65;3.0;1.0;11688.09;12261.5
3.0;41180.97;70597.63;10665.32;0.0;100348.67;3.0;1.0;12353.53;13589.72
3.0;41709.34;43141.91;8049.46;0.0;60468.75;2.0;0.0;12839.31;14181.18
2.0;27603.78;26621.1;13082.34;11217.15;28798.38;5.0;1.0;13281.13;13801.89
2.0;28089.1;25110.11;19691.43;11362.64;38358.67;1.0;1.0;10056.04;10673.86
1.0;6605.8;5621.04;17459.53;20600.92;10790.89;2.0;1.0;3302.9;2708.38
3.0;40264.22;62707.01;9045.65;0.0;74839.35;4.0;1.0;13039.63;14092.48
1.0;9616.02;5352.49;18488.06;17536.34;18221.37;5.0;1.0;8846.41;384.8050000000003
2.0;22365.34;30879.32;14583.71;10958.53;26703.47;1.0;1.0;9025.76;8498.83
2.0;28980.33;27675.29;25368.43;23142.2;23767.34;5.0;0.0;15143.12;6918.6050000000005
1.0;12938.46;6669.81;8604.73;34764.78;14602.03;0.0;1.0;7587.69;4528.46
4.0;329768.98;583591.64;0.0;0.0;334672.09;0.0;0.0;26488.45;49465.35
2.0;18240.5;21771.25;21686.61;7188.78;22801.88;5.0;1.0;10472.15;3884.175
2.0;23766.95;8226.1;29473.08;18459.53;1543.49;5.0;0.0;13318.43;5224.26
2.0;23630.87;34850.49;18316.3;14145.4;24262.94;3.0;0.0;11852.95;11579.13
2.0;21756.6;31501.98;33930.08;8742.79;29429.79;0.0;0.0;9351.32;8702.64
3.0;39192.49;61502.38;9031.19;0.0;87498.07;0.0;0.0;10919.25;11757.75
2.0;21629.29;12920.55;20053.39;20150.85;33619.48;3.0;0.0;11272.49;5178.400000000001
3.0;37400.18;52306.97;15370.51;0.0;111377.05;3.0;1.0;11862.02;12342.06
2.0;23009.91;31863.75;14985.79;12124.4;33110.46;3.0;1.0;10522.38;10124.36
4.0;576542.48;397624.53;0.0;0.0;282531.31;4.0;0.0;50357.97;109543.07
2.0;21929.75;35643.05;39232.41;16229.42;23031.61;0.0;1.0;8289.46;7675.41
2.0;27439.66;18491.41;24628.49;17656.26;22617.36;2.0;0.0;12134.31;12622.24
2.0;20719.12;27133.03;14142.37;15889.62;34877.37;3.0;1.0;9972.59;9116.41
2.0;18629.11;15224.77;8466.58;27549.76;14497.15;5.0;1.0;10588.73;4020.1900000000005
2.0;22154.2;13061.49;18046.05;10109.08;31808.94;1.0;0.0;10095.47;9526.31
2.0;21858.28;38759.55;9372.71;11969.31;26106.77;4.0;0.0;11994.65;4931.815
4.0;497011.8;444145.51;0.0;0.0;344877.92;1.0;0.0;37335.65;79521.89
2.0;24000.61;23756.42;31021.68;18379.98;13808.29;5.0;1.0;12200.18;5900.215
2.0;22811.53;15554.37;16952.87;20078.08;22585.77;1.0;1.0;9106.08;8668.38
2.0;21316.57;42647.27;17417.65;21431.93;9039.06;5.0;1.0;11394.97;4960.8
2.0;26458.71;14144.8;31843.45;5132.83;13830.57;4.0;1.0;12143.85;12435.59
3.0;41614.3;36618.79;11152.25;0.0;62519.11;1.0;0.0;11993.72;13316.58
2.0;24400.33;15592.13;39443.55;9238.3;26166.55;2.0;1.0;10124.07;10004.14
2.0;28636.63;41638.85;12009.76;21793.88;12426.37;1.0;1.0;10154.59;10881.92
2.0;19263.32;24028.56;36797.96;20515.69;32285.18;1.0;1.0;8467.4;7320.06
2.0;22251.26;9356.28;38139.72;11538.46;30999.77;0.0;1.0;8337.69;7787.94
2.0;26465.49;14657.21;25716.51;11634.73;22718.28;3.0;0.0;12674.99;12968.09
2.0;24631.27;39093.33;21861.28;15686.3;15800.55;5.0;0.0;13620.94;5505.165
2.0;28156.35;35469.98;28225.77;16895.18;22725.86;3.0;1.0;11757.52;12388.79
4.0;683058.46;938017.8;0.0;0.0;215688.38;1.0;1.0;27076.46;95628.18
2.0;17672.31;19338.72;41803.37;17442.37;36823.53;2.0;0.0;9594.8;4038.755000000001
1.0;7891.75;5912.49;6917.17;2526.23;6277.77;2.0;0.0;3945.88;3630.21
3.0;40014.77;82044.21;9147.55;0.0;139087.5;1.0;1.0;10601.33;11604.28
4.0;366792.5;545668.48;0.0;0.0;244268.88;4.0;1.0;24671.7;62354.73
2.0;25325.66;22350.81;24644.84;12813.18;13765.67;5.0;1.0;12597.7;12662.83
3.0;40946.05;37592.28;4013.4;0.0;92571.88;3.0;1.0;12322.99;13512.2
2.0;30667.95;18040.56;18617.53;4110.34;33398.5;2.0;1.0;11440.27;12573.86
3.0;40378.99;57221.91;9167.59;0.0;89295.71;1.0;1.0;10634.11;11709.91
2.0;24732.08;25910.35;29740.54;23343.01;25353.81;0.0;0.0;9946.42;9892.83
3.0;40959.15;28290.45;8864.16;0.0;73404.64;5.0;1.0;13963.06;15154.89
3.0;39460.68;63750.33;15590.66;0.0;91975.81;5.0;0.0;14892.14;15784.27
3.0;39971.87;62278.77;13118.44;0.0;77919.67;4.0;1.0;12995.78;13990.15
3.0;40329.25;49340.13;11989.7;0.0;90965.04;1.0;0.0;11839.51;12905.36
3.0;38967.6;25882.43;5073.52;0.0;71538.25;4.0;1.0;12845.14;13638.66
2.0;22701.45;35943.41;26067.23;11469.46;11532.33;4.0;0.0;12264.46;5218.495000000001
2.0;29361.28;15677.13;10121.0;18224.04;18768.64;3.0;1.0;12046.71;12918.96
1.0;9115.38;5151.58;13196.62;26139.46;12943.89;0.0;0.0;7734.61;690.3849999999998
2.0;20158.92;18678.1;25873.98;20699.06;19936.12;4.0;1.0;10442.91;9474.69
3.0;42253.32;57916.17;6226.76;0.0;48371.52;4.0;1.0;13338.0;14788.66
2.0;28044.49;32661.23;14791.79;13496.77;28724.47;0.0;1.0;9206.67;9815.57
3.0;38394.18;63202.19;11926.48;0.0;102812.26;0.0;1.0;9687.59;10366.43
2.0;22252.8;15418.61;21841.27;13918.97;17459.3;4.0;1.0;11008.26;10458.82
3.0;38583.66;46207.86;10372.1;0.0;48819.83;3.0;1.0;12015.88;12732.61
3.0;38548.37;50214.45;9783.77;0.0;88833.74;2.0;1.0;11240.32;11949.99
2.0;27590.15;25410.83;21353.82;16253.56;32999.78;3.0;1.0;11621.64;12139.67
2.0;23294.15;20995.93;16048.44;14375.34;42170.51;4.0;0.0;12454.13;5420.010000000001
2.0;22259.58;25848.2;23324.65;5650.05;31061.94;5.0;0.0;12790.85;4734.365000000001
3.0;39310.84;44581.5;7371.06;0.0;80580.52;2.0;1.0;11324.19;12186.36
2.0;28086.22;29856.26;17699.68;15101.34;11386.37;0.0;0.0;10617.24;11234.49
2.0;21500.45;25706.72;12001.52;13357.57;17367.87;4.0;0.0;11880.14;4810.155000000001
3.0;38950.95;47148.47;6978.74;0.0;44420.41;4.0;0.0;14011.17;14801.36
3.0;39337.97;59428.53;9859.02;0.0;59340.51;5.0;0.0;14867.59;15735.19
2.0;17266.92;20715.69;24098.9;24747.55;36411.22;2.0;0.0;9489.4;3888.7599999999993
2.0;19457.6;21556.03;22789.12;15827.48;35969.68;0.0;1.0;7918.64;6810.16
3.0;39521.54;44496.41;7507.6;0.0;93198.6;0.0;0.0;10952.15;11856.46
2.0;26705.29;20343.62;12200.2;8546.91;14210.02;1.0;1.0;9806.95;10148.01
2.0;27033.81;17226.38;16016.63;6946.79;17198.73;0.0;0.0;10406.76;10813.52
3.0;40771.38;69816.13;8490.34;0.0;84723.09;1.0;1.0;10669.42;11823.7
3.0;42807.11;65851.44;9020.41;0.0;84120.88;1.0;1.0;10852.64;12414.06
4.0;496807.36;475489.97;0.0;0.0;312957.25;2.0;1.0;24904.22;74521.1
1.0;8765.08;4708.08;16603.17;32059.2;12492.25;0.0;1.0;6753.02;1006.0299999999997
4.0;151078.13;586779.45;0.0;0.0;321338.19;1.0;1.0;13776.95;21150.94
2.0;25420.03;17756.09;27681.01;15248.25;32151.25;4.0;0.0;13134.41;6142.8099999999995
2.0;25293.66;32568.09;28619.13;8302.0;22360.49;4.0;0.0;13093.97;6099.845
3.0;38720.01;71141.1;8290.65;0.0;88475.05;1.0;0.0;11646.4;12390.4
2.0;25269.44;14434.61;34036.13;12524.02;31230.8;5.0;0.0;13844.3;5712.57
4.0;441784.44;518077.02;0.0;0.0;263546.85;4.0;1.0;27671.38;75103.35
1.0;6667.48;4168.07;7414.81;45201.51;8830.64;1.0;0.0;3333.74;2867.02
2.0;24942.74;27555.9;13829.74;11683.76;38685.37;0.0;0.0;9988.55;9977.1
2.0;25446.68;33758.63;33668.5;14495.66;29313.5;5.0;1.0;12634.0;12723.34
2.0;34412.23;43505.22;19143.04;15456.24;23167.13;2.0;1.0;12226.57;14109.01
2.0;24130.42;34009.62;36035.29;12053.25;25543.34;1.0;0.0;10550.0;10376.08
1.0;9717.51;5279.52;15096.69;23791.61;23860.53;2.0;1.0;7720.9;998.3050000000003
2.0;21629.02;25554.76;40794.71;19630.06;29825.29;3.0;1.0;10190.96;9516.77
3.0;40414.54;60284.73;12734.13;0.0;81188.2;0.0;1.0;9829.02;10911.93
3.0;39547.0;62192.3;9398.08;0.0;107730.53;4.0;1.0;12932.05;13841.45
2.0;23997.09;12316.46;17479.74;20459.39;22874.43;4.0;1.0;11479.21;11278.63
2.0;26837.46;25154.04;30870.45;14519.7;22026.72;5.0;0.0;14393.11;6222.174999999999
2.0;26983.26;25839.5;27912.87;19743.92;29392.08;0.0;0.0;10396.65;10793.3
3.0;39132.45;50938.45;9691.54;0.0;74442.98;3.0;1.0;12087.22;12913.71
3.0;37658.59;73873.98;5066.44;0.0;123982.96;3.0;0.0;13025.37;13557.09
4.0;577027.23;656865.75;0.0;0.0;237515.3;3.0;1.0;30195.95;92324.36
2.0;27735.89;33392.29;13116.68;15984.67;24642.99;2.0;1.0;10824.54;11371.71
2.0;25912.63;37243.14;30818.79;15514.38;29382.77;0.0;0.0;10182.53;10365.05
2.0;25379.53;13647.74;15848.65;15262.98;16548.52;2.0;1.0;10329.7;10405.61
2.0;27464.41;24992.34;22703.13;11961.29;15085.17;5.0;0.0;14612.54;6425.9349999999995
2.0;22444.46;36002.94;16729.07;16783.5;24340.46;5.0;1.0;11733.34;5355.5599999999995
2.0;23288.2;16135.96;36963.54;19628.09;38380.2;1.0;0.0;10356.29;10013.93
4.0;609433.19;294279.02;0.0;0.0;442141.92;3.0;1.0;31330.16;97509.31
2.0;26959.47;24458.55;19645.95;28461.87;18074.45;0.0;1.0;9043.92;9435.81
3.0;38748.88;46246.94;12251.74;0.0;90231.77;4.0;1.0;12812.33;13562.11
3.0;44807.24;58410.83;10801.52;0.0;98904.99;3.0;1.0;12824.94;14786.39
2.0;25074.72;27358.37;22655.47;14439.56;32637.17;2.0;0.0;11519.43;11534.37
2.0;23734.44;19923.1;16375.17;10210.5;27994.12;3.0;0.0;11882.99;11629.88
2.0;23123.63;22687.34;32456.16;11150.06;27527.52;2.0;0.0;11012.14;10636.87
3.0;40935.05;21934.63;11141.7;0.0;56095.87;2.0;1.0;11502.86;12689.87
2.0;25207.4;32067.2;44126.56;8369.13;20742.71;1.0;1.0;9537.33;9578.81
2.0;21437.06;25709.9;18165.28;16774.77;7538.26;4.0;0.0;11859.86;4788.6
2.0;22615.23;33622.78;22252.36;14065.99;30481.33;2.0;1.0;9749.2;9272.24
2.0;19995.15;27256.25;14162.0;14901.48;25714.36;0.0;1.0;7999.27;6998.3
3.0;40146.6;38582.37;7877.22;0.0;114673.37;3.0;0.0;13423.46;14452.78
3.0;40542.17;54064.53;7595.4;0.0;51746.28;2.0;0.0;12675.9;13784.34
2.0;25096.19;35742.68;18224.75;16142.26;17798.48;3.0;0.0;12277.9;12297.13
2.0;24659.57;30495.27;35400.11;11853.97;28607.06;5.0;1.0;12397.87;6130.849999999999
3.0;40137.03;35275.77;5442.79;0.0;98020.34;0.0;0.0;11013.7;12041.11
2.0;23769.89;37095.52;33143.93;10481.6;26900.68;2.0;0.0;11180.17;10934.15
3.0;39813.8;51600.42;8120.27;0.0;92867.69;1.0;1.0;10583.24;11546.0
2.0;22087.04;32282.82;22819.61;11348.61;26622.84;0.0;0.0;9417.41;8834.82
2.0;25382.13;30853.61;35713.0;13454.39;16864.91;5.0;0.0;13883.75;5749.1900000000005
2.0;29458.75;21909.78;11120.42;11574.94;35680.12;0.0;0.0;10891.75;11783.5
1.0;4356.79;1668.12;6108.38;49595.36;17909.6;2.0;0.0;2178.4;2004.12
2.0;24462.08;16205.63;35881.44;13052.16;22679.23;2.0;0.0;11360.14;11252.56
2.0;26387.39;11208.0;23768.81;9899.97;17318.8;1.0;0.0;11069.1;11346.58
2.0;29023.7;25515.12;31092.29;20424.63;37877.66;2.0;0.0;12546.16;13350.9
3.0;37274.46;62816.16;12958.21;0.0;97543.22;3.0;1.0;11845.68;12300.57
2.0;24833.51;20621.85;24674.64;13644.55;22952.78;2.0;0.0;11456.71;11423.41
4.0;505137.45;249591.93;0.0;0.0;334342.31;5.0;1.0;32731.19;90924.74
2.0;31899.52;29586.64;20981.04;23325.5;19453.2;5.0;0.0;16164.83;7867.345
4.0;526602.69;746819.34;0.0;0.0;303777.14;2.0;1.0;25798.08;78990.4
3.0;39278.67;59717.29;17773.51;0.0;97112.57;0.0;1.0;9749.51;10605.24
3.0;40888.49;59218.36;10990.33;0.0;90843.47;3.0;0.0;13542.16;14719.86
2.0;22459.51;15032.59;18288.85;15358.06;32134.08;5.0;1.0;11737.85;5360.829999999999
2.0;25567.4;39502.7;16231.42;11436.17;33608.47;4.0;1.0;11903.2;12016.68
2.0;24881.25;16859.88;31566.91;30090.26;30407.54;2.0;0.0;11469.12;11445.38
3.0;38819.78;42179.67;11843.81;0.0;87431.61;2.0;0.0;12434.77;13198.73
4.0;489678.62;586676.06;0.0;0.0;298459.27;1.0;0.0;36932.32;78348.58
2.0;24957.47;27327.11;34270.38;11600.19;23434.73;0.0;1.0;8743.62;8735.11
2.0;18402.35;31475.31;14022.01;25078.94;27631.52;1.0;1.0;8312.42;6992.89
1.0;14426.69;4851.1;15028.22;27084.05;11700.73;3.0;0.0;11059.21;1683.7400000000007
2.0;25635.13;22762.74;19698.0;18223.49;13913.31;2.0;1.0;10383.38;10510.4
2.0;23290.01;35287.47;33313.92;16541.27;35194.82;1.0;1.0;9192.2;8850.2
3.0;39799.4;43390.07;8811.51;0.0;105565.02;5.0;0.0;14959.88;15919.76
2.0;29211.74;44502.24;19822.01;17493.67;32389.24;0.0;1.0;9381.76;10224.11
2.0;23051.41;23208.32;13190.92;4877.1;7280.2;4.0;0.0;12376.45;5337.48
2.0;25321.35;33850.16;22502.9;13603.44;22691.08;4.0;0.0;13102.83;6109.259999999999
2.0;25006.98;25839.46;26586.03;5965.2;22492.91;0.0;0.0;10001.4;10002.79
1.0;9999.02;5178.24;11581.26;22933.17;15655.06;4.0;1.0;8599.65;699.6850000000004
2.0;23431.86;30254.43;25351.05;16443.0;21306.53;4.0;1.0;11326.6;11012.97
1.0;6607.84;4575.58;10852.18;3422.37;10875.66;0.0;1.0;6321.57;143.13500000000022
2.0;25603.8;29321.41;25498.9;16342.06;22943.6;2.0;1.0;10376.8;10497.56
2.0;29271.53;29413.11;11837.28;17980.16;28243.05;0.0;1.0;9390.73;10245.04
2.0;27597.62;18266.61;30666.53;11374.58;21666.25;1.0;1.0;9967.57;10487.1
2.0;21521.16;33735.66;26115.87;19009.38;3632.22;0.0;1.0;8228.17;7532.41
3.0;40772.66;41484.81;8874.45;0.0;120242.28;2.0;0.0;12708.17;13862.7
3.0;41426.72;39891.65;13190.12;0.0;94992.07;1.0;1.0;10728.4;12013.75
2.0;29660.97;24707.62;26205.99;12615.75;19705.14;2.0;0.0;12711.85;13644.05
1.0;5734.43;6977.79;19256.17;20551.57;10232.56;4.0;0.0;2867.22;1433.6050000000002
2.0;22382.75;13614.15;11116.3;13711.42;19536.63;3.0;1.0;10371.86;9848.41
3.0;42643.32;87018.35;7576.22;0.0;81087.21;2.0;0.0;12970.06;14498.73
2.0;26896.07;24872.31;18225.52;17051.49;20026.28;3.0;1.0;11455.06;11834.27
3.0;38298.34;77446.5;10133.78;0.0;100207.74;1.0;1.0;10446.85;11106.52
4.0;391425.6;186390.39;0.0;0.0;229168.61;2.0;0.0;33485.54;66542.35
2.0;26960.34;11123.19;38921.69;7899.43;17390.54;2.0;1.0;10661.67;11053.74
2.0;28939.64;33961.45;12930.27;12374.49;34004.73;1.0;0.0;11656.12;12444.05
3.0;43846.22;55018.96;10263.04;0.0;127130.55;2.0;0.0;13138.47;14907.71
3.0;37380.74;69035.01;10220.04;0.0;80261.63;0.0;1.0;9616.65;10092.8
2.0;26291.65;28147.28;21459.58;13312.83;21810.05;4.0;1.0;12098.75;12357.08
1.0;4720.58;3665.57;13069.41;22243.13;12742.71;2.0;0.0;2360.29;2171.47
3.0;37986.62;52932.28;7607.31;0.0;109007.66;4.0;0.0;13837.59;14434.92
2.0;30132.37;21119.09;42135.64;18665.93;19547.19;4.0;0.0;14642.36;7745.004999999999
3.0;42829.89;39087.48;12345.64;0.0;66527.2;4.0;1.0;13424.48;14990.46
2.0;25449.75;26496.67;36949.97;21992.59;30904.88;5.0;0.0;13907.41;5771.17
2.0;25964.58;24337.7;29090.02;9380.9;27610.09;5.0;0.0;14087.6;5938.490000000001
1.0;6361.28;4191.59;24854.27;36937.79;3717.63;4.0;1.0;3180.64;2989.8
2.0;23453.09;26890.52;24892.94;10354.61;20934.08;2.0;1.0;9925.15;9615.77
2.0;27610.8;42540.45;40582.55;25234.91;22000.48;2.0;0.0;12178.81;12700.97
3.0;40535.13;77087.24;16057.41;0.0;80040.64;5.0;0.0;15107.03;16214.05
2.0;24203.11;30426.08;8879.98;14950.63;18523.87;4.0;0.0;12745.0;5729.055
2.0;21515.19;16773.68;15830.72;11317.38;20140.08;4.0;0.0;11884.86;4815.164999999999
2.0;23056.71;18453.56;32883.84;12184.56;22968.54;3.0;1.0;10533.61;10144.95
4.0;452387.06;851333.37;0.0;0.0;306901.28;4.0;1.0;28095.48;76905.8
1.0;8534.97;5636.55;18074.78;27029.32;12825.56;4.0;0.0;4267.48;2133.745
2.0;23693.18;32297.47;20630.5;18547.9;6355.43;3.0;1.0;10686.36;10425.0
2.0;29903.31;27199.49;6324.65;12983.93;29247.57;0.0;0.0;10980.66;11961.32
2.0;18265.74;25400.53;30243.78;12526.38;35943.64;1.0;0.0;9201.12;7854.27
3.0;40429.01;71152.1;11544.26;0.0;100806.0;2.0;0.0;12660.06;13745.86
